,time_stamp,Acceleration,Gravity,Lidar,Pixel,Velocity,Magnetic,Position,Orientation,Perception,Speed,Behavior
6217,2011-09-17 01:00:00,2.04672237185,-27.956618094499998,-7.269657672789999,311.75706405,-187.088147598,0.07117937031810001,0.6017895792369999,62.134584134200004,82.1284034187,300.65581084900003,run
6218,2011-09-17 02:00:00,3.64278528361,-31.7322950229,-5.945102368960001,318.849014326,-277.1006864,-60.7969114639,1.3573125304,9.07757157061,-167.00202225299998,301.354630249,wait
6219,2011-09-17 03:00:00,2.94959495621,-9.94377088964,-4.893588342799999,286.252020735,-271.099562358,24.9077388858,-1.43942942764,27.568185575,126.848178555,300.880363819,wait
6220,2011-09-17 04:00:00,4.70597984167,-8.524507525639999,-4.63122870863,301.053633612,-211.466954797,-42.4209162866,-1.1277059788,56.694215908800004,-64.8539386847,301.316365995,run
6221,2011-09-17 05:00:00,2.23443691785,-7.809029031330001,-4.01696694085,339.594806199,-296.94877221400003,-18.6311496872,1.48912313091,36.7580168392,44.0112064829,300.721931763,wait
6223,2011-09-17 07:00:00,0.41244116954000004,-24.25461278,-2.03836037941,287.946653533,-266.350964797,-7.31092163749,-0.40494978286300004,57.367800842799994,-15.7498677152,299.866235963,walk
6224,2011-09-17 08:00:00,1.15206499583,-33.338458744899995,-3.9716068058699996,315.07102612200003,-263.812560442,-37.3102875895,-0.0633064703329,16.7362757697,23.089978895100003,300.38197111,wait
6225,2011-09-17 09:00:00,0.609933457955,-24.0475414403,-3.90791095747,306.840382864,-216.123373264,-20.6358378718,0.524230310245,42.4113158827,88.6703943773,300.41659024,run
6226,2011-09-17 10:00:00,3.8334468670599997,-32.239741481100005,-1.6489105937000001,327.08182201,-373.146201746,25.622294445100003,1.1874783141299998,22.3647858774,-10.387912334,301.502084202,walk
6227,2011-09-17 11:00:00,0.0963422800498,-12.187439576300001,-7.04278224589,303.461079149,-467.370295496,28.480356207699998,-0.97748124469,29.80240826,10.1317178972,299.88061861,wait
6229,2011-09-17 13:00:00,4.17944771115,-12.152845051300002,-2.00518511222,291.532611913,-248.859541522,-12.1680245918,-0.9457028832709999,38.1876429533,103.67253238299999,301.24474786400003,walk
6230,2011-09-17 14:00:00,3.39504712423,-26.089072653800002,-2.40463631369,306.509040261,-105.91013237799999,5.393526238350001,0.16591036541200002,42.6623026008,-89.2392523341,300.788068205,walk
6231,2011-09-17 15:00:00,0.14325070358,-26.904078815300004,-0.44300569402500006,330.144762568,-204.70365204700002,14.9046006014,1.3297164810200002,54.5620260391,-126.810365234,300.203096133,wait
6232,2011-09-17 16:00:00,1.28948874116,-18.0513568756,-5.578172432230001,315.912935548,-260.549847892,16.7789990609,0.385635547937,45.675581627,93.1207324316,300.457586573,walk
6233,2011-09-17 17:00:00,0.681409671839,-3.2743538294700003,-5.77484999097,290.648647586,-247.11118218599998,18.2441841625,-0.839653326558,1.55407062974,-66.3242532682,300.504652599,run
6235,2011-09-17 19:00:00,0.347329570923,-4.03068434337,-3.0544277426899997,300.678086945,-209.146499697,-33.1554669567,0.418324982781,56.07735967399999,166.520243158,300.155180428,wait
6236,2011-09-17 20:00:00,4.449440595,-0.675434856336,-8.48847288338,309.51774250299997,-200.32614087299999,-14.182122655999999,0.922929689821,40.9403779055,-78.1822896951,301.686972334,walk
6237,2011-09-17 21:00:00,2.7718499251599997,-15.887136464100001,-10.6782847464,290.054364336,-270.363804462,50.4288709609,-1.4531813783200003,44.5741204575,-67.7197795466,300.755285577,walk
6239,2011-09-17 23:00:00,2.3026277397099997,-13.1657161626,-8.10712533921,317.425006247,-274.00120467700003,-28.3790902315,0.861500894436,58.8970088682,-24.144280909699997,300.645985163,walk
6240,2011-09-18 00:00:00,0.70992542758,-5.12473500526,-3.19557786801,309.646377523,-179.118675628,-44.0518166611,1.02897143925,24.2406702969,-165.521671751,300.103229663,walk
6242,2011-09-18 02:00:00,3.56936579427,-3.0245802197900002,-9.08208641001,290.580073346,-179.27774008400002,-25.8517000519,-1.2364253806399998,16.087885943499998,-1.9103144136099997,300.90397111,wait
6243,2011-09-18 03:00:00,3.4814680372800004,-16.0869139112,-5.6316620644199995,323.902327663,-362.289834371,-17.977925587799998,1.3617526096500001,15.0525877651,-47.768091285699995,301.083452142,wait
6244,2011-09-18 04:00:00,1.7407461295,-26.2758712041,-7.10957457392,335.840411641,-225.073837284,31.1507169269,0.936313847053,12.6588019399,63.4170831392,300.041043482,walk
6248,2011-09-18 08:00:00,0.249405336342,-3.12463193153,-7.44295814887,298.19177004200003,-178.622808727,27.321283238000003,-0.698106606799,2.17383355963,79.4984594574,299.895049909,walk
6250,2011-09-18 10:00:00,1.92544707697,-32.9675747358,-5.1128818749,286.001669898,-321.15284103700003,65.3048653381,-1.43188651601,23.6531377461,-162.68567696600002,300.795060015,run
6251,2011-09-18 11:00:00,4.08185691117,-5.0721917344,-0.709738813606,282.829725872,-192.823884221,-10.7403155531,-0.32333902231600004,31.5651166753,-132.562447506,301.118643397,walk
6252,2011-09-18 12:00:00,1.7058854993099999,-1.3287265686799998,-1.24884752009,299.255399175,-264.996697074,3.66351204563,0.0766919949943,14.908458679,-142.920405404,300.55454210700003,wait
6253,2011-09-18 13:00:00,2.53059102528,-33.347323861,-6.882477030669999,299.596586157,-288.61012483400003,15.631240956400001,-0.446745248511,18.0120474555,-110.858545261,300.65629517900004,wait
6254,2011-09-18 14:00:00,3.1174358684599994,-7.4276551831,-6.708456196290001,313.11498639999996,-167.061084319,-8.434594229810001,-0.8874971348080001,35.666141800700004,122.907750035,300.953026132,run
6255,2011-09-18 15:00:00,2.92644208223,-20.7754243022,-0.9208754553919999,295.174433027,-298.488494154,-4.770885739730001,-1.20677612825,14.1313672748,137.00445869200001,301.016405375,walk
6257,2011-09-18 17:00:00,3.0970708281099997,-24.8444399987,-0.986222117736,297.027661216,-121.191210901,-35.2694107772,0.6756221565549999,40.2282661133,83.93077690220001,300.77759615400004,run
6258,2011-09-18 18:00:00,2.6117819928,-17.8860048126,-4.484933515290001,296.71804212,-396.025712506,23.161625220999998,-1.24857027411,2.3470436165599997,-77.3810374797,300.525391834,run
6260,2011-09-18 20:00:00,3.37839042661,-18.8179906576,-9.02658770198,309.640564812,-266.45894501,22.4033925088,-0.18027357521600001,17.3689377101,103.01175000399999,301.177245942,walk
6263,2011-09-18 23:00:00,1.30458254314,-11.747192390899999,-7.182048615199999,299.158478281,-329.269947812,12.1486697934,-0.375212720669,12.7999881756,181.26794489,300.426175579,run
6264,2011-09-19 00:00:00,3.5532363276599996,-21.1761675522,-1.25520927152,293.420727333,-249.37439567200002,14.2140507452,-1.4371489470899999,38.8744970198,207.62367780900001,300.958033778,wait
6265,2011-09-19 01:00:00,1.0082095898899999,-28.4149154737,-9.55982510266,292.98738540200003,-182.0181169,33.804733681500004,0.27183496117199996,13.6680036228,19.6803081673,300.11318129299997,run
6266,2011-09-19 02:00:00,3.31809026505,-33.2960503949,-5.33539475339,304.879888252,-190.98366454400002,-44.1599202843,-0.452944174622,43.902378916,-91.64976303540001,300.818618111,walk
6267,2011-09-19 03:00:00,1.24757862844,-13.5679421918,-6.50207050538,324.59607079,-97.67680925299999,20.6948895462,-0.9638211221840001,62.4263802747,241.562052962,300.528938248,walk
6268,2011-09-19 04:00:00,1.0312371465899999,-24.7538710762,-1.43955367804,296.771543684,-175.366581193,-7.891589038460001,0.218345240787,19.5051160509,56.048669959099996,300.683056576,run
6269,2011-09-19 05:00:00,1.85085771712,-21.5423310054,-0.497307724474,284.677539945,-401.68183199199996,11.178494936400002,-1.41499768738,16.7063007633,-31.074403293699998,300.550026716,run
6270,2011-09-19 06:00:00,2.54428341373,-33.291527947199995,-2.66289571715,298.299971799,-224.274566902,-37.6194848365,-1.3563301816600002,32.7128955461,-14.599753596400001,300.739817429,walk
6271,2011-09-19 07:00:00,3.4046282628099998,-16.8549284951,-2.8719731214599995,307.818294938,-146.372009279,-59.784458793599995,1.28758846126,35.0133161858,8.03932684771,301.106398291,wait
6272,2011-09-19 08:00:00,1.5479763101700001,-0.787060484781,-4.05164974926,302.891348218,-126.41821192299999,54.4551251043,0.807291173629,21.1392953952,138.437100757,300.49501142,run
6273,2011-09-19 09:00:00,1.9116835194,-24.102591412,-6.303207776869999,291.210166684,-204.12506740400002,32.7656110627,0.651889240234,26.1473981808,17.240300005799998,300.735358233,run
6274,2011-09-19 10:00:00,3.8046421749,-28.883027110300002,-3.1294497887,294.786466037,-213.57915941099998,1.3026644748,-1.4744811684399999,14.386798280799999,-208.300285557,301.208600825,run
6277,2011-09-19 13:00:00,0.230522287322,-33.962068917399996,-7.044277964989999,293.633138277,-160.914323352,17.874292934,-0.44440742680100004,38.0986431029,-96.37348375059999,300.183948572,wait
6279,2011-09-19 15:00:00,2.34757874866,-19.5014842926,-3.70412871895,299.3173125,-121.81083053299999,31.2224897433,-0.8297147660199999,49.7354593594,116.20428285,300.66575899599997,wait
6281,2011-09-19 17:00:00,3.37599223632,-3.48166815674,-10.3942058414,316.54955597400004,-200.103249737,5.96435038324,1.09702080406,47.1817767819,11.712353563299999,301.29086048700003,run
6282,2011-09-19 18:00:00,0.47697294453999994,-24.9471926655,-3.7771814628300007,300.303023203,-231.19972357700001,-3.9417091749699997,-1.09853298285,57.2885469542,-84.3385498119,300.012140862,wait
6284,2011-09-19 20:00:00,4.84571960296,-5.01906993217,-4.44519446372,302.939873601,-140.108945649,-53.6553232304,0.740478833634,55.7661878504,54.9142675976,301.463068463,run
6286,2011-09-19 22:00:00,4.58026522513,-6.350272482009999,-2.7375705198199998,306.393138345,-216.39245312,-46.8676194613,-0.8489545647869999,12.725704743,124.49487979999999,300.954408388,walk
6287,2011-09-19 23:00:00,1.17172858569,-7.45324684249,-1.57215207996,343.35180601400003,-178.715945863,-19.5225103258,1.3072932487,33.9197931159,77.5318597061,300.371720097,run
6288,2011-09-20 00:00:00,4.91273722126,-15.174471199100001,-7.21051474391,302.527684008,-290.420501274,-10.198841655199999,-0.418199944016,13.622599798,287.980995878,301.650833234,run
6289,2011-09-20 01:00:00,0.632441289747,-2.7125554890499997,-9.25203183245,294.642088173,-146.206018559,13.642500366199998,-0.0839160900658,9.62630346793,83.18298186140001,300.254468853,run
6291,2011-09-20 03:00:00,4.90315836014,-29.5526616991,-4.92363011475,329.577653299,-248.08046605400003,-3.98746727024,1.4416560157499998,35.928305346,-15.4906859368,301.851674813,walk
6292,2011-09-20 04:00:00,2.43513133738,-31.1168174881,-9.85057901515,302.01095930900004,-346.20013526599996,60.4928309668,-0.7741134410349999,21.9972684448,142.475710565,300.829012954,wait
6293,2011-09-20 05:00:00,2.44942803963,-30.001098293400002,-9.581233862360001,300.461385932,-216.534051059,41.4628888938,-1.36427495472,11.654120960899998,1.4665510470700003,300.493236919,walk
6295,2011-09-20 07:00:00,3.0447056909500003,-23.160872337199997,-0.20985181943700001,307.019483325,-286.318963365,-3.9434558091400005,1.02498370634,7.23081957239,-9.413306616989999,300.709925602,run
6296,2011-09-20 08:00:00,1.2144102033,-20.7412066178,-4.77931588035,314.11086474900003,-223.11289849599999,-0.7857841450990001,-0.884204374893,6.56379444976,76.1971726308,300.466231765,wait
6297,2011-09-20 09:00:00,3.58398579046,-30.1619495881,-0.21540694636,309.956970602,-100.320864644,-41.7785080887,0.8132647371610001,42.3004375548,-41.806062767600004,301.023992277,run
6298,2011-09-20 10:00:00,2.37033178619,-3.08540709389,-4.25195820508,306.97295444400004,-164.463540757,-7.912505952010001,1.44164893439,16.425091724,-77.126201082,300.898987439,run
6300,2011-09-20 12:00:00,2.3033995118,-16.2356259062,-1.54192115408,297.502982439,-270.371482669,-2.8888701318199996,0.186878572266,2.27294092159,87.88630527709999,300.72786423900004,walk
6301,2011-09-20 13:00:00,0.12303660266899999,-29.000612167199996,-0.6963173336290001,297.730793006,-212.15439423400002,35.4935162074,-1.2535417212200002,14.5854148645,79.7845237228,300.281894314,walk
6304,2011-09-20 16:00:00,1.94610614382,-23.8327467334,-6.253339935730001,300.100995228,-192.244764875,46.8252107909,0.211989468224,3.1806475525700004,10.2820867819,300.61678354099996,run
6306,2011-09-20 18:00:00,0.26441036396,-15.3809202772,-9.255212947999999,298.683246198,-304.505308883,-7.504449878560001,-1.30040377818,57.9989512688,112.076109635,299.851943135,walk
6307,2011-09-20 19:00:00,0.0624397318795,-12.9807694629,-2.13713038601,303.967275355,-291.819920986,-3.2478220055199998,-1.3082053359899999,21.403979149,-89.1532106444,300.561364621,run
6308,2011-09-20 20:00:00,0.737349816396,-14.767805261300001,-3.83174694177,317.491943021,-241.479778603,7.42252088525,1.0634213642,24.0302920484,-45.8057187466,300.275904163,wait
6309,2011-09-20 21:00:00,4.68337641821,-30.7020539573,-4.12687666548,297.103067607,-255.890079262,13.5225193997,-0.560544845848,35.672400372199995,57.173614612200005,301.242939226,walk
6310,2011-09-20 22:00:00,4.3286752360400005,-25.521357166799998,-2.2042674563999998,302.503199573,-326.75474244099996,-52.9934913363,0.7017730881450001,55.4994571047,24.8437150808,301.030737022,run
6311,2011-09-20 23:00:00,2.0125986242400002,-21.184286256500002,-2.96171727121,295.00128439900004,-201.663602105,-11.328076213800001,0.111449511265,36.070337142199996,-47.385780692299996,300.907772067,run
6312,2011-09-21 00:00:00,0.806470149394,-4.55857961496,-8.62663442142,268.826515003,-282.24132974400004,-28.6982952937,-1.39172888445,29.1938798161,-118.139544289,300.260779865,walk
6314,2011-09-21 02:00:00,4.6741629638,-33.9575335553,-2.43889997449,301.281930889,-229.914991818,5.01854710703,-0.024548767883399998,24.616319669,51.634591659899996,301.2491464,wait
6315,2011-09-21 03:00:00,3.21774218335,-5.91976492523,-9.97583752692,304.202062489,-204.16403750599997,14.5653191419,-0.571497712128,27.5683894268,52.6980805936,300.918309743,walk
6317,2011-09-21 05:00:00,2.01183882417,-10.8893614917,-7.54986649126,301.731873616,-171.347608773,-40.5863776677,-1.16676785133,35.9558109074,-29.103695698200003,300.724626753,wait
6318,2011-09-21 06:00:00,4.482769684630001,-23.3058476933,-9.06206799311,304.296352652,-345.64867743,8.00552195316,-1.1931624399,34.5853960116,172.417068323,301.214346245,wait
6319,2011-09-21 07:00:00,4.867363864740001,-10.6590438497,-1.4056097861599999,329.622554728,-203.844335796,-39.4425831008,1.32413844286,62.715068080600005,-62.6216858226,301.380265436,walk
6320,2011-09-21 08:00:00,3.89337701307,-16.5308210024,-7.18564718428,291.364273681,-282.598807216,-8.17989018367,0.027339053801700004,44.9272667835,99.1434140592,301.241869933,wait
6322,2011-09-21 10:00:00,1.53544670683,-4.45707689196,-0.338051627605,307.376615445,-342.282772485,37.960908205500004,-0.00787979148898,9.620080183719999,61.6561487558,300.853467627,walk
6323,2011-09-21 11:00:00,4.697587893590001,-3.65857842871,-1.42241152093,311.34577286,-223.638362952,-14.730628935599999,0.41812264861299997,29.7128091738,75.7764315629,301.053823993,walk
6324,2011-09-21 12:00:00,2.26349348354,-21.136597185,-3.56274300125,324.548314072,-282.233370192,-9.755958278560001,1.0631119227399999,6.226230056830001,16.95727738,300.222107664,walk
6325,2011-09-21 13:00:00,0.8965284653650001,-21.8327077577,-5.92500775244,315.819321407,-192.401678931,16.0751038748,0.520480278877,41.2589382419,17.1044133316,300.22018146799996,run
6326,2011-09-21 14:00:00,2.9815112979799996,-31.0576699844,-10.1361552113,291.125021114,-188.77697297,-97.52152698409999,0.42854230375200003,28.747458895300003,-53.3964181263,300.751901956,run
6327,2011-09-21 15:00:00,3.4205169310900003,-1.6515903585299998,-5.03726354331,326.99724646,-352.979625045,61.381615448199994,0.9173025898520001,26.8525557687,28.182853197399997,300.722023053,run
6328,2011-09-21 16:00:00,2.1867178773400004,-24.8535685246,-10.4009716296,292.026634513,-225.29608609299999,1.0788007314399999,-0.40303570759999996,38.5921157368,31.923559368000003,300.932675335,run
6329,2011-09-21 17:00:00,1.86672380685,-8.67793063493,-5.26726948695,297.00477933,-299.065145041,-3.18556738508,0.47046279773599997,50.515949184600004,-104.054568336,300.050295177,run
6330,2011-09-21 18:00:00,3.52157411436,-23.259780818400003,-10.3076213262,300.023022352,-144.692815269,0.5811622199350001,-0.43646804843500003,53.592549787399996,160.479716374,301.139455668,walk
6331,2011-09-21 19:00:00,1.29870546401,-22.337373564099998,-7.48519609285,323.503355247,-315.79895794099997,10.2110065311,1.04874088864,34.115541155100004,65.1373382617,300.37918640099997,wait
6332,2011-09-21 20:00:00,3.4317371655,-34.402510665,-4.00564050859,300.558529917,-297.223403969,-37.5637197348,-0.237153845179,1.17563889865,128.47074747899998,300.95084921,wait
6333,2011-09-21 21:00:00,2.87460333712,-30.4348578591,-6.82838610245,292.708510843,-287.917354099,1.0540294361,-1.22349432903,38.7542545937,75.1125021474,300.87015309,run
6336,2011-09-22 00:00:00,0.21447904888,-3.84689436313,-4.10533331368,299.941519376,-229.137875738,0.989534663338,-0.262545019246,43.2774930207,-109.72693670000001,299.95626414099996,walk
6337,2011-09-22 01:00:00,2.7441265481200006,-29.7306219635,-4.461203092180001,305.409892997,-165.486647309,24.0252269941,-1.43369914391,53.9033058908,-88.7774849958,300.919711328,walk
6338,2011-09-22 02:00:00,2.97799712253,-14.6944284609,-7.57704265913,292.10982595,-320.229855311,40.564541095500005,0.25019687842,41.0286495142,-60.5009163625,301.105500092,walk
6339,2011-09-22 03:00:00,1.4360983792700002,-33.8990814527,-6.21832729415,310.27132386200003,-296.67448107,37.7058828971,0.587167665442,31.4958311076,-13.722432995899998,300.43807446299996,walk
6342,2011-09-22 06:00:00,3.09685455052,-4.60523232599,-6.454449296869999,299.749657033,-232.51743172099998,-31.8319867433,-0.747295963213,19.9920701547,167.827826986,300.905885013,wait
6343,2011-09-22 07:00:00,3.1997093388700004,-26.8724846443,-10.984089436300001,310.940787084,-174.536907045,-10.1306961465,0.705732478743,3.62505508555,-106.066230831,300.753732353,walk
6344,2011-09-22 08:00:00,0.523054980008,-18.0779564729,-4.65360923782,303.468150467,-162.474262335,-2.17452215645,1.31613369434,4.04649330115,-80.8560269801,300.247766523,wait
6346,2011-09-22 10:00:00,3.59640305987,-7.924486662789999,-8.53536410961,301.061548097,-148.628636131,48.4428779891,-0.484491480365,49.6975577588,87.778771461,301.393643011,wait
6348,2011-09-22 12:00:00,2.23310937068,-29.4122235319,-10.9466053477,294.817837865,-330.47654033,20.1974873974,0.850084836217,57.082481697,132.85697189299998,300.694975219,run
6350,2011-09-22 14:00:00,0.251981700106,-4.5789732483,-9.16203606789,293.098918802,-292.54410869099996,-15.264492873499998,-0.160506368515,63.08734696689999,95.2486213258,300.03846168,run
6352,2011-09-22 16:00:00,4.32163233374,-24.0540027011,-10.6048263522,317.365981694,-283.81517057599996,-11.2283711987,1.42408590386,34.381868128,30.101457772,301.38836937599996,wait
6354,2011-09-22 18:00:00,3.29130867375,-23.7675597762,-3.89218817571,298.088501408,-207.96760061900002,50.17356547560001,-1.00180918384,36.4288876003,-162.357625406,300.85018926,wait
6355,2011-09-22 19:00:00,2.88483076439,-28.4280608923,-2.90408757536,296.695061875,-236.854808123,45.901424174700004,-0.973943035934,6.57605878635,-77.5860066353,300.747440466,wait
6356,2011-09-22 20:00:00,3.63297772476,-29.4218867906,-5.9015525586,302.967169883,-315.58402644299997,39.4104214143,0.398550921855,24.011824641300002,55.0495408507,301.00475628099997,walk
6357,2011-09-22 21:00:00,2.91284428681,-6.829309014830001,-9.1692831335,305.107848468,-165.371392069,-8.593880732799999,0.0804972261329,29.1431206398,131.620857311,300.72719232599997,run
6358,2011-09-22 22:00:00,0.8970894810600001,-12.0231926468,-9.970906491980001,304.376424265,-366.11221376,-30.7325328039,-0.674367524454,40.3662556144,154.717353051,300.334254243,run
6360,2011-09-23 00:00:00,2.9772200671499998,-18.7561213848,-4.540109247169999,301.962406578,-295.19312480599996,-20.8726681093,-1.00544819068,27.6846276011,-84.1324314495,301.07874893,run
6361,2011-09-23 01:00:00,2.7309246594,-24.2185073986,-10.6172627733,312.293020372,-178.987853408,1.20471519594,-1.1535338167799998,17.810542656099997,47.066622921800004,300.86192161400004,run
6362,2011-09-23 02:00:00,3.6356163034099995,-0.28439651435400004,-9.26346512252,299.69975028700003,-309.515854221,-42.0388187129,0.56623114297,49.8124947402,-227.59838911,300.914049461,wait
6364,2011-09-23 04:00:00,0.35303750697700004,-27.0686958099,-3.39140922046,314.424424975,-370.09811163800003,-30.8632240208,-0.439517622552,18.6549122296,-140.81023828600001,300.49716099,walk
6365,2011-09-23 05:00:00,0.44106991794,-25.9080401653,-6.365383927359999,294.64485631,-232.146049143,-6.0078160904199995,-0.26442533516,57.7561734716,-83.1922903194,300.377737557,walk
6366,2011-09-23 06:00:00,1.63863683639,-13.816187533599999,-7.92723708908,288.66757445400003,-263.88447929299997,21.1461631046,-0.680243462276,16.8065026788,53.819440288,300.414478402,walk
6367,2011-09-23 07:00:00,1.15841210869,-11.5643682126,-2.8142393439999998,335.42773880000004,-210.875375688,12.9906363443,1.42918320868,37.6334422365,-4.0929511152,300.17239687200004,run
6368,2011-09-23 08:00:00,3.74108586994,-20.8976936641,-0.610637829497,303.773817148,-389.006550277,21.990294221,-1.30892919843,21.264801035999998,-18.6505009193,300.86522193,wait
6370,2011-09-23 10:00:00,0.477156687468,-33.2765769862,-5.2389549329900005,281.706678349,-382.54655994300003,-28.5876281914,-1.2938883357700002,27.908098272800004,40.4589449426,300.144536181,wait
6371,2011-09-23 11:00:00,3.59926670878,-11.3012004215,-9.972862211319999,302.630374831,-155.338163109,9.733465480369999,0.622826472669,55.2383472995,84.2277285216,301.484222773,walk
6372,2011-09-23 12:00:00,4.58048907352,-32.0541650534,-7.51087807533,303.98229776200003,-361.445350642,8.96752055506,-0.720309172183,29.8459929951,2.8835284058599995,300.75162039,run
6373,2011-09-23 13:00:00,4.12190097884,-6.86647949575,-8.80984297156,298.194515527,-317.915350504,-26.0819765123,0.7218921382019999,33.7097309868,-21.5879351291,301.150024638,run
6374,2011-09-23 14:00:00,3.3665452714599997,-2.7444704961400004,-0.381510864565,305.74642268400004,-273.96792037,12.5362625006,0.535707627791,8.35999327631,77.2060391136,301.00317877,walk
6375,2011-09-23 15:00:00,3.8832032895699995,-16.4537224799,-3.6446663915800004,288.968350664,-205.54319723400002,-43.2068776225,-1.20586644989,10.9534331799,-150.759389981,301.032232053,walk
6376,2011-09-23 16:00:00,0.750620599347,-20.1105123985,-1.6714999027500002,326.214535416,-200.67891696,17.8759216471,1.34710569528,39.5540813952,-80.0887814083,300.159353646,wait
6379,2011-09-23 19:00:00,4.92391012378,-8.13726779361,-0.515256446545,301.859709835,-234.043077944,42.017332487,-1.07330168606,6.74341953592,93.9043792579,301.57734799599996,wait
6381,2011-09-23 21:00:00,2.80967977603,-10.5480887474,-9.0042618171,308.088976562,-233.924623562,24.8991483889,-1.10081748471,0.530650543994,78.1487655052,300.516525132,wait
6382,2011-09-23 22:00:00,0.40412888151299997,-20.4586252979,-5.133152286640001,303.49250984400004,-293.767407322,6.01369951095,-0.282592364578,35.693645532800005,-83.5658929854,299.940793691,wait
6383,2011-09-23 23:00:00,2.80593322413,-14.5373705436,-3.19372353811,286.101673942,-329.652600862,-37.1882375199,-1.4734186197699999,50.4131492013,-71.5715465444,300.927113523,walk
6384,2011-09-24 00:00:00,2.25218192587,-28.3562900476,-9.55064351954,292.156172958,-221.986377973,59.334759275500005,-0.20133840012600002,11.869089776500001,-225.96568654700002,300.45964036,run
6386,2011-09-24 02:00:00,2.8268952571599995,-31.739123804800002,-1.67110090033,286.668555503,-229.67722721299998,22.0439305721,-0.394780247839,47.011734383000004,68.741377743,300.910139459,run
6387,2011-09-24 03:00:00,3.26996741441,-28.104027823699997,-9.036447934989999,305.349065208,-197.01440077900003,-19.311883893599997,-1.04139295231,6.59762772972,-171.79214386,301.23181762400003,wait
6389,2011-09-24 05:00:00,3.91321933816,-13.9633610481,-6.7046210182,309.621412961,-146.594196351,10.998857217000001,0.331491302983,47.4240897434,129.61987447799999,301.239090205,walk
6391,2011-09-24 07:00:00,2.2135915107599997,-21.8074385582,-5.3475171132099995,305.361862969,-280.888136357,-65.02722508810001,0.11909831893799999,14.040578998099999,168.16425659200002,300.470358132,run
6392,2011-09-24 08:00:00,0.7051071881450001,-31.449460195700002,-4.47199215993,294.275986135,-253.874753328,-9.12162257862,0.545717349001,21.678471381599998,42.3228044925,300.294706957,run
6393,2011-09-24 09:00:00,2.0498411181900003,-8.53917061505,-1.38520990472,289.180966209,-178.11587743099997,-46.1573672624,-0.9444069363950001,26.0781525444,3.90822240297,300.544448485,wait
6394,2011-09-24 10:00:00,3.96148627857,-4.24703430517,-9.748211834760001,314.856862889,-328.022741407,-30.9808010584,1.10864621446,38.6312346277,117.891236619,300.919221506,run
6395,2011-09-24 11:00:00,1.05518263082,-28.4746942754,-8.14660736407,302.49296066700003,-337.29490801599997,2.52724893787,-0.7583142855509999,37.7122109501,-122.11810314700001,300.218636301,wait
6396,2011-09-24 12:00:00,0.886906567299,-12.5813141202,-10.8244307614,304.610170821,-172.478817259,2.16603041744,-1.37224595407,13.4341661155,-28.9688246792,300.313655029,wait
6399,2011-09-24 15:00:00,2.04631657811,-13.5047727421,-2.61376934343,285.441451724,-230.178542911,-24.092924249899998,-1.20223913067,8.139833424199999,-164.761105048,300.888159831,run
6400,2011-09-24 16:00:00,3.48435939636,-31.5380910439,-6.7142904763199995,307.18459460599996,-224.896653947,-4.612003400390001,0.9754019728200001,21.2956014192,-14.108612541600001,300.674957738,wait
6401,2011-09-24 17:00:00,2.01986522618,-17.678266124,-5.81601168436,328.951553004,-110.57054412299999,-38.1986285522,-0.21071836636,0.524400513132,-71.6327401038,300.613626862,wait
6402,2011-09-24 18:00:00,1.7490810785099997,-29.8270713585,-4.30803806922,320.112195204,-313.047044114,-20.4938374325,0.219210055745,45.878168857,-120.068499466,300.754237623,run
6403,2011-09-24 19:00:00,0.664844508627,-27.9269052993,-9.46523441113,308.471238972,-185.925250993,18.5937799974,-0.7070626380239999,7.121897254260001,66.19828668,300.155525039,wait
6404,2011-09-24 20:00:00,0.0995629648591,-0.040216087363900005,-8.922696362669999,312.116973658,-141.534020065,-17.4885725464,-0.650928755148,58.7415009461,-12.7509986901,299.583348835,wait
6405,2011-09-24 21:00:00,0.598353145152,-30.9889520404,-3.92141773731,303.562599729,-204.664565549,-10.3480471591,0.791618082522,43.4652415535,36.690030138800005,300.09235536,wait
6406,2011-09-24 22:00:00,2.2212029718400004,-20.0585669924,-0.9770712447600001,290.377288842,-186.67146652099999,27.5861571038,-1.49078190739,15.9119047746,104.575805625,300.439086408,run
6407,2011-09-24 23:00:00,3.6489237495099998,-13.7110883857,-9.25659042903,313.68987529599997,-190.20056300099998,-21.8238193267,0.481438062396,24.5486015549,-100.919976406,300.988690309,wait
6409,2011-09-25 01:00:00,1.1083389354000002,-17.0283022889,-8.73279896055,294.01887343,-198.117335581,15.7563243128,-1.0147040811799999,1.1302973009000001,-191.709022678,299.95019280400004,wait
6410,2011-09-25 02:00:00,0.155322498703,-0.95576194755,-7.28158119423,291.376129734,-304.472162632,33.8017730419,-1.11334831695,58.7777649952,94.26865661129999,299.553137096,wait
6411,2011-09-25 03:00:00,4.16662201231,-15.382238105599999,-2.32401110806,297.963562313,-417.29928984400004,23.1267321485,0.482845516488,20.6742231962,-104.457875739,301.356745676,run
6412,2011-09-25 04:00:00,1.9093785895200002,-29.5646548817,-5.63280877566,307.98503016,-158.170752442,-9.9212139126,-0.812341074858,1.3235805422700002,38.0776354485,300.45771724,wait
6413,2011-09-25 05:00:00,1.4228960846399998,-12.4933079886,-7.78651520732,307.117861163,-61.6752194849,8.13113772803,0.890035001419,16.3088714258,35.051935342,300.667250832,run
